aircraft_id,time_id,total_flight_hours,total_flight_cycles
XY-GKC,95,2.0,1
XY-GKC,97,5.0,3
XY-GKC,98,2.0,2
XY-GKC,99,9.0,3
XY-GKC,101,9.0,3
XY-GKC,102,10.0,3
XY-GKC,103,3.0,2
XY-GKC,105,3.0,1
XY-GKC,107,8.0,3
XY-GKC,108,7.0,2
XY-GKC,109,5.0,1
XY-GKC,110,1.0,1
XY-GKC,112,1.0,1
XY-GKC,114,4.0,2
XY-GKC,115,5.0,1
XY-GKC,116,9.0,3
XY-GKC,118,3.0,1
XY-GKC,120,8.0,2
XY-GKC,121,2.0,1
XY-GKC,123,9.0,3
XY-GKC,128,13.0,3
XY-GKC,131,7.0,3
XY-GKC,132,2.0,1
XY-GKC,133,3.0,2
XY-GKC,135,9.0,2
XY-GKC,136,2.0,1
XY-GKC,137,1.0,1
XY-GKC,139,7.0,4
XY-GKC,140,5.0,3
XY-GKC,141,4.0,3
XY-GKC,142,3.0,2
XY-GKC,143,2.0,1
XY-GKC,144,5.0,2
XY-GKC,146,4.0,1
XY-GKC,148,1.0,1
XY-GKC,150,4.0,1
XY-GKC,152,4.0,1
XY-GKC,153,8.0,2
XY-GKC,155,9.0,3
XY-GKC,156,1.0,1
XY-GKC,157,5.0,1
XY-GKC,159,3.0,1
XY-GKC,160,3.0,1
XY-GKC,161,5.0,3
XY-GKC,162,2.0,1
XY-GKC,163,2.0,1
XY-GKC,164,4.0,1
XY-GKC,165,1.0,1
XY-GKC,166,4.0,2
XY-GKC,167,1.0,1
XY-GKC,168,6.0,2
XY-GKC,171,5.0,3
XY-GKC,172,2.0,1
XY-GKC,173,1.0,1
XY-GKC,174,9.0,2
XY-GKC,175,9.0,3
XY-GKC,176,1.0,1
XY-GKC,177,4.0,2
XY-GKC,178,10.0,2
XY-GKC,179,5.0,1
XY-GKC,180,3.0,2
XY-GKC,181,5.0,2
XY-GKC,182,1.0,1
XY-GKC,183,3.0,2
XY-GKC,184,3.0,1
XY-GKC,185,5.0,1
XY-GKC,186,1.0,1
XY-GKC,187,5.0,2
XY-GKC,188,3.0,2
XY-GKC,189,4.0,2
XY-GKC,190,4.0,1
XY-GKC,192,1.0,1
XY-GKC,194,4.0,2
XY-GKC,195,8.0,2
XY-GKC,196,3.0,1
XY-GKC,197,5.0,2
XY-GKC,198,7.0,2
XY-GKC,200,1.0,1
XY-GKC,201,12.0,4
XY-GKC,202,6.0,2
XY-GKC,203,2.0,1
XY-GKC,204,8.0,3
XY-GKC,206,4.0,1
XY-GKC,207,3.0,1
XY-GKC,208,4.0,1
XY-GKC,209,10.0,3
XY-GKC,210,6.0,2
XY-GKC,212,1.0,1
XY-GKC,213,1.0,1
XY-GKC,214,9.0,2
XY-GKC,216,2.0,2
XY-GKC,217,5.0,2
XY-GKC,218,7.0,2
XY-GKC,220,1.0,1
XY-GKC,221,6.0,2
XY-GKC,222,4.0,2
XY-GKC,223,5.0,4
XY-GKC,227,5.0,1
XY-GKC,228,1.0,1
XY-GKC,229,4.0,1
XY-GKC,230,1.0,1
XY-GKC,231,4.0,2
XY-GKC,232,2.0,2
XY-GKC,233,2.0,1
XY-GKC,234,1.0,1
XY-GKC,235,8.0,3
XY-GKC,236,4.0,1
XY-GKC,237,3.0,1
XY-GKC,238,5.0,2
XY-GKC,239,1.0,1
XY-GKC,240,4.0,1
XY-GKC,241,1.0,1
XY-GKC,242,4.0,2
XY-GKC,243,1.0,1
XY-GKC,244,3.0,2
XY-GKC,245,5.0,2
XY-GKC,247,1.0,1
XY-GKC,248,4.0,1
XY-GKC,249,5.0,3
XY-GKC,251,2.0,1
XY-GKC,252,1.0,1
XY-GKC,254,1.0,1
XY-GKC,255,7.0,2
XY-GKC,256,1.0,1
XY-GKC,257,2.0,2
XY-GKC,258,5.0,1
XY-GKC,259,3.0,1
XY-GKC,260,10.0,2
XY-GKC,261,5.0,3
XY-GKC,262,4.0,2
XY-GKC,263,10.0,3
XY-GKC,264,3.0,1
XY-GKC,265,3.0,1
XY-GKC,266,2.0,1
XY-GKC,267,3.0,1
XY-GKC,269,8.0,2
XY-GKC,270,1.0,1
XY-GKC,274,5.0,1
XY-GKC,275,6.0,2
XY-GKC,276,1.0,1
XY-GKC,277,8.0,2
XY-GKC,278,4.0,2
XY-GKC,279,3.0,1
XY-GKC,280,6.0,2
XY-GKC,281,14.0,4
XY-GKC,282,7.0,3
XY-GKC,283,2.0,2
XY-GKC,284,1.0,1
XY-GKC,285,3.0,2
XY-GKC,286,2.0,1
XY-GKC,287,1.0,1
XY-GKC,290,6.0,2
XY-GKC,291,3.0,2
XY-GKC,293,6.0,2
XY-GKC,294,4.0,2
XY-GKC,295,7.0,2
XY-GKC,296,7.0,2
XY-GKC,298,4.0,1
XY-GKC,299,5.0,2
XY-GKC,300,6.0,3
XY-GKC,301,5.0,1
XY-GKC,302,2.0,1
XY-GKC,303,5.0,1
XY-GKC,304,5.0,2
XY-GKC,305,1.0,1
XY-GKC,306,6.0,2
XY-GKC,308,2.0,2
XY-GKC,309,4.0,1
XY-GKC,310,5.0,3
XY-GKC,311,3.0,1
XY-GKC,313,2.0,1
XY-GKC,314,3.0,2
XY-GKC,315,1.0,1
XY-GKC,317,1.0,1
XY-GKC,318,2.0,1
XY-GKC,319,5.0,1
XY-GKC,321,3.0,2
XY-GKC,322,1.0,1
XY-GKC,323,5.0,1
XY-GKC,324,2.0,1
XY-GKC,325,1.0,1
XY-GKC,326,2.0,2
XY-GKC,329,11.0,4
XY-GKC,331,4.0,3
XY-GKC,333,3.0,2
XY-GKC,335,1.0,1
XY-GKC,336,8.0,3
XY-GKC,338,2.0,2
XY-GKC,339,1.0,1
XY-GKC,340,9.0,2
XY-GKC,341,13.0,3
XY-GKC,342,6.0,2
XY-GKC,343,2.0,1
XY-GKC,344,1.0,1
XY-GKC,345,4.0,2
XY-GKC,346,2.0,1
XY-GKC,347,9.0,3
XY-GKC,348,4.0,1
XY-GKC,349,5.0,2
XY-GKC,351,5.0,2
XY-GKC,353,10.0,2
XY-GKC,355,3.0,1
XY-GKC,357,2.0,1
XY-GKC,358,2.0,1
XY-GKC,359,2.0,1
XY-GKC,360,4.0,1
XY-GKC,362,6.0,2
XY-GKC,364,1.0,1
XY-GKW,1,5.0,1
XY-GKW,2,3.0,2
XY-GKW,4,2.0,1
XY-GKW,6,3.0,1
XY-GKW,8,5.0,1
XY-GKW,10,7.0,3
XY-GKW,11,11.0,3
XY-GKW,14,9.0,3
XY-GKW,16,1.0,1
XY-GKW,18,2.0,2
XY-GKW,19,3.0,2
XY-GKW,20,2.0,1
XY-GKW,21,1.0,1
XY-GKW,22,1.0,1
XY-GKW,24,10.0,3
XY-GKW,25,1.0,1
XY-GKW,26,4.0,2
XY-GKW,27,1.0,1
XY-GKW,28,12.0,3
XY-GKW,31,3.0,1
XY-GKW,33,3.0,2
XY-GKW,34,1.0,1
XY-GKW,36,3.0,2
XY-GKW,37,10.0,3
XY-GKW,38,5.0,2
XY-GKW,39,2.0,1
XY-GKW,40,7.0,2
XY-GKW,41,1.0,1
XY-GKW,42,2.0,1
XY-GKW,43,1.0,1
XY-GKW,44,2.0,1
XY-GKW,45,4.0,2
XY-GKW,46,2.0,2
XY-GKW,47,1.0,1
XY-GKW,48,5.0,1
XY-GKW,49,2.0,1
XY-GKW,51,4.0,1
XY-GKW,53,1.0,1
XY-GKW,55,11.0,4
XY-GKW,56,6.0,2
XY-GKW,58,5.0,3
XY-GKW,59,3.0,2
XY-GKW,60,3.0,1
XY-GKW,61,1.0,1
XY-GKW,62,3.0,1
XY-GKW,64,5.0,1
XY-GKW,65,3.0,2
XY-GKW,66,1.0,1
XY-GKW,67,9.0,2
XY-GKW,68,3.0,2
XY-GKW,70,4.0,1
XY-GKW,71,7.0,2
XY-GKW,72,3.0,2
XY-GKW,74,3.0,1
XY-GKW,75,2.0,2
XY-GKW,76,1.0,1
XY-GKW,78,5.0,3
XY-GKW,79,7.0,2
XY-GKW,80,7.0,2
XY-GKW,81,4.0,1
XY-GKW,82,1.0,1
XY-GKW,83,3.0,1
XY-GKW,84,1.0,1
XY-GKW,86,5.0,2
XY-GKW,87,9.0,3
XY-GKW,88,1.0,1
XY-GKW,90,8.0,2
XY-GKW,91,8.0,3
XY-GKW,95,5.0,1
XY-GKW,97,5.0,2
XY-GKW,98,5.0,1
XY-GKW,99,11.0,3
XY-GKW,100,1.0,1
XY-GKW,102,3.0,1
XY-GKW,104,2.0,1
XY-GKW,105,2.0,1
XY-GKW,106,9.0,3
XY-GKW,108,7.0,3
XY-GKW,109,6.0,3
XY-GKW,110,5.0,2
XY-GKW,111,1.0,1
XY-GKW,112,3.0,1
XY-GKW,114,3.0,1
XY-GKW,115,9.0,3
XY-GKW,117,1.0,1
XY-GKW,118,1.0,1
XY-GKW,119,2.0,1
XY-GKW,121,12.0,3
XY-GKW,123,3.0,1
XY-GKW,124,1.0,1
XY-GKW,125,4.0,1
XY-GKW,127,2.0,1
XY-GKW,128,5.0,1
XY-GKW,129,2.0,1
XY-GKW,130,4.0,2
XY-GKW,131,1.0,1
XY-GKW,132,2.0,1
XY-GKW,133,1.0,1
XY-GKW,134,2.0,2
XY-GKW,135,5.0,1
XY-GKW,136,2.0,2
XY-GKW,137,2.0,2
XY-GKW,138,4.0,2
XY-GKW,139,4.0,2
XY-GKW,140,3.0,2
XY-GKW,141,10.0,3
XY-GKW,142,5.0,3
XY-GKW,143,8.0,4
XY-GKW,145,7.0,3
XY-GKW,146,1.0,1
XY-GKW,147,4.0,1
XY-GKW,148,6.0,2
XY-GKW,149,2.0,1
XY-GKW,150,1.0,1
XY-GKW,152,5.0,1
XY-GKW,153,2.0,1
XY-GKW,154,5.0,2
XY-GKW,155,7.0,4
XY-GKW,157,1.0,1
XY-GKW,158,3.0,2
XY-GKW,161,6.0,2
XY-GKW,162,4.0,1
XY-GKW,163,3.0,1
XY-GKW,164,9.0,3
XY-GKW,165,9.0,2
XY-GKW,166,3.0,1
XY-GKW,167,2.0,1
XY-GKW,168,1.0,1
XY-GKW,169,7.0,3
XY-GKW,170,3.0,2
XY-GKW,171,1.0,1
XY-GKW,172,5.0,2
XY-GKW,173,2.0,2
XY-GKW,175,7.0,3
XY-GKW,176,2.0,2
XY-GKW,178,1.0,1
XY-GKW,179,1.0,1
XY-GKW,180,5.0,1
XY-GKW,182,5.0,2
XY-GKW,183,7.0,3
XY-GKW,184,4.0,1
XY-GKW,185,5.0,1
XY-GKW,186,6.0,2
XY-GKW,187,1.0,1
XY-GKW,188,9.0,2
XY-GKW,189,3.0,1
XY-GKW,190,4.0,1
XY-GKW,191,4.0,1
XY-GKW,193,10.0,3
XY-GKW,195,1.0,1
XY-GKW,196,4.0,2
XY-GKW,197,3.0,1
XY-GKW,198,7.0,2
XY-GKW,199,3.0,1
XY-GKW,200,1.0,1
XY-GKW,201,6.0,2
XY-GKW,203,3.0,1
XY-GKW,204,8.0,2
XY-GKW,205,4.0,1
XY-GKW,206,5.0,1
XY-GKW,208,1.0,1
XY-GKW,209,2.0,1
XY-GKW,210,4.0,1
XY-GKW,211,7.0,3
XY-GKW,212,7.0,3
XY-GKW,213,6.0,2
XY-GKW,214,3.0,2
XY-GKW,215,7.0,3
XY-GKW,216,1.0,1
XY-GKW,217,9.0,2
XY-GKW,218,5.0,1
XY-GKW,219,1.0,1
XY-GKW,220,2.0,2
XY-GKW,221,3.0,2
XY-GKW,222,4.0,1
XY-GKW,223,3.0,1
XY-GKW,224,5.0,1
XY-GKW,225,2.0,1
XY-GKW,226,3.0,3
XY-GKW,227,3.0,1
XY-GKW,229,3.0,1
XY-GKW,231,1.0,1
XY-GKW,232,5.0,1
XY-GKW,233,6.0,2
XY-GKW,234,5.0,2
XY-GKW,235,3.0,1
XY-GKW,237,5.0,2
XY-GKW,239,6.0,2
XY-GKW,240,4.0,1
XY-GKW,241,5.0,2
XY-GKW,242,1.0,1
XY-GKW,243,6.0,2
XY-GKW,244,3.0,1
XY-GKW,246,2.0,1
XY-GKW,248,4.0,1
XY-GKW,249,8.0,2
XY-GKW,250,8.0,3
XY-GKW,252,5.0,1
XY-GKW,253,3.0,2
XY-GKW,254,1.0,1
XY-GKW,255,1.0,1
XY-GKW,256,6.0,4
XY-GKW,258,5.0,2
XY-GKW,261,1.0,1
XY-GKW,262,3.0,1
XY-GKW,263,6.0,3
XY-GKW,264,5.0,2
XY-GKW,265,9.0,4
XY-GKW,266,4.0,2
XY-GKW,268,3.0,2
XY-GKW,269,9.0,3
XY-GKW,270,5.0,1
XY-GKW,271,3.0,2
XY-GKW,272,1.0,1
XY-GKW,273,4.0,1
XY-GKW,274,1.0,1
XY-GKW,275,1.0,1
XY-GKW,276,7.0,2
XY-GKW,277,2.0,1
XY-GKW,278,3.0,2
XY-GKW,279,6.0,2
XY-GKW,280,5.0,2
XY-GKW,281,5.0,3
XY-GKW,283,1.0,1
XY-GKW,285,4.0,2
XY-GKW,286,6.0,2
XY-GKW,287,2.0,2
XY-GKW,288,2.0,1
XY-GKW,289,1.0,1
XY-GKW,290,4.0,1
XY-GKW,291,4.0,2
XY-GKW,292,7.0,3
XY-GKW,295,1.0,1
XY-GKW,296,5.0,1
XY-GKW,297,2.0,1
XY-GKW,298,4.0,1
XY-GKW,299,8.0,4
XY-GKW,300,2.0,1
XY-GKW,302,3.0,3
XY-GKW,303,4.0,2
XY-GKW,305,8.0,2
XY-GKW,306,8.0,2
XY-GKW,307,4.0,1
XY-GKW,308,5.0,1
XY-GKW,310,4.0,1
XY-GKW,311,4.0,1
XY-GKW,312,5.0,2
XY-GKW,315,6.0,2
XY-GKW,317,7.0,3
XY-GKW,319,8.0,2
XY-GKW,320,7.0,3
XY-GKW,321,2.0,1
XY-GKW,322,3.0,1
XY-GKW,324,6.0,3
XY-GKW,325,4.0,1
XY-GKW,326,5.0,2
XY-GKW,328,2.0,1
XY-GKW,329,4.0,1
XY-GKW,330,4.0,2
XY-GKW,331,9.0,2
XY-GKW,332,6.0,2
XY-GKW,333,9.0,3
XY-GKW,334,2.0,1
XY-GKW,336,4.0,3
XY-GKW,337,4.0,1
XY-GKW,338,1.0,1
XY-GKW,339,5.0,1
XY-GKW,340,1.0,1
XY-GKW,341,8.0,3
XY-GKW,342,8.0,3
XY-GKW,343,5.0,3
XY-GKW,344,3.0,1
XY-GKW,345,6.0,2
XY-GKW,346,3.0,1
XY-GKW,347,6.0,3
XY-GKW,350,3.0,2
XY-GKW,351,6.0,2
XY-GKW,352,2.0,1
XY-GKW,353,5.0,2
XY-GKW,354,2.0,1
XY-GKW,355,9.0,3
XY-GKW,357,5.0,1
XY-GKW,358,4.0,1
XY-GKW,359,1.0,1
XY-GKW,360,2.0,2
XY-GKW,361,1.0,1
XY-GKW,362,6.0,2
XY-GKW,364,5.0,2
XY-GQB,1,5.0,2
XY-GQB,3,1.0,1
XY-GQB,4,2.0,1
XY-GQB,5,1.0,1
XY-GQB,6,5.0,2
XY-GQB,7,1.0,1
XY-GQB,9,10.0,3
XY-GQB,10,3.0,1
XY-GQB,11,2.0,2
XY-GQB,13,6.0,2
XY-GQB,14,6.0,4
XY-GQB,16,3.0,1
XY-GQB,17,2.0,2
XY-GQB,18,1.0,1
XY-GQB,19,1.0,1
XY-GQB,20,3.0,1
XY-GQB,21,5.0,1
XY-GQB,23,9.0,3
XY-GQB,24,1.0,1
XY-GQB,26,3.0,1
XY-GQB,27,3.0,2
XY-GQB,28,7.0,2
XY-GQB,29,2.0,2
XY-GQB,30,4.0,1
XY-GQB,31,1.0,1
XY-GQB,32,5.0,1
XY-GQB,33,4.0,1
XY-GQB,34,3.0,1
XY-GQB,35,1.0,1
XY-GQB,36,5.0,1
XY-GQB,37,1.0,1
XY-GQB,39,5.0,1
XY-GQB,40,1.0,1
XY-GQB,41,2.0,2
XY-GQB,42,5.0,2
XY-GQB,44,2.0,2
XY-GQB,46,1.0,1
XY-GQB,47,2.0,1
XY-GQB,48,6.0,2
XY-GQB,50,4.0,2
XY-GQB,51,5.0,2
XY-GQB,53,4.0,2
XY-GQB,54,2.0,1
XY-GQB,55,6.0,2
XY-GQB,56,4.0,1
XY-GQB,57,6.0,2
XY-GQB,58,5.0,1
XY-GQB,59,2.0,2
XY-GQB,60,5.0,2
XY-GQB,61,3.0,2
XY-GQB,62,8.0,2
XY-GQB,63,1.0,1
XY-GQB,64,5.0,2
XY-GQB,65,5.0,1
XY-GQB,66,5.0,2
XY-GQB,67,2.0,2
XY-GQB,68,1.0,1
XY-GQB,69,4.0,1
XY-GQB,71,4.0,1
XY-GQB,72,2.0,2
XY-GQB,73,5.0,1
XY-GQB,75,1.0,1
XY-GQB,76,1.0,1
XY-GQB,77,5.0,1
XY-GQB,79,3.0,1
XY-GQB,80,5.0,1
XY-GQB,82,4.0,1
XY-GQB,83,4.0,2
XY-GQB,84,5.0,2
XY-GQB,85,9.0,3
XY-GQB,86,7.0,4
XY-GQB,87,1.0,1
XY-GQB,88,7.0,2
XY-GQB,89,2.0,1
XY-GQB,90,8.0,3
XY-GQB,91,8.0,3
XY-GQB,92,2.0,1
XY-GQB,94,3.0,1
XY-GQB,95,2.0,2
XY-GQB,96,7.0,3
XY-GQB,97,3.0,1
XY-GQB,98,1.0,1
XY-GQB,100,3.0,2
XY-GQB,101,1.0,1
XY-GQB,102,2.0,1
XY-GQB,104,7.0,2
XY-GQB,105,6.0,2
XY-GQB,106,9.0,3
XY-GQB,107,1.0,1
XY-GQB,108,4.0,2
XY-GQB,109,6.0,2
XY-GQB,110,8.0,3
XY-GQB,112,5.0,2
XY-GQB,116,5.0,3
XY-GQB,118,7.0,2
XY-GQB,119,9.0,3
XY-GQB,120,4.0,1
XY-GQB,121,3.0,2
XY-GQB,122,4.0,1
XY-GQB,123,4.0,2
XY-GQB,124,2.0,1
XY-GQB,125,2.0,1
XY-GQB,126,5.0,2
XY-GQB,127,4.0,1
XY-GQB,128,4.0,3
XY-GQB,132,4.0,1
XY-GQB,133,2.0,1
XY-GQB,134,5.0,2
XY-GQB,135,4.0,1
XY-GQB,138,4.0,2
XY-GQB,139,3.0,3
XY-GQB,142,1.0,1
XY-GQB,143,8.0,2
XY-GQB,144,5.0,2
XY-GQB,147,5.0,4
XY-GQB,150,8.0,4
XY-GQB,152,4.0,1
XY-GQB,153,4.0,1
XY-GQB,154,2.0,2
XY-GQB,155,2.0,1
XY-GQB,156,7.0,4
XY-GQB,157,4.0,2
XY-GQB,161,4.0,2
XY-GQB,162,9.0,3
XY-GQB,163,3.0,1
XY-GQB,164,7.0,2
XY-GQB,165,2.0,1
XY-GQB,166,5.0,1
XY-GQB,167,1.0,1
XY-GQB,168,10.0,3
XY-GQB,169,1.0,1
XY-GQB,170,8.0,2
XY-GQB,172,1.0,1
XY-GQB,173,5.0,3
XY-GQB,174,5.0,1
XY-GQB,175,4.0,1
XY-GQB,178,4.0,2
XY-GQB,179,1.0,1
XY-GQB,180,6.0,2
XY-GQB,181,1.0,1
XY-GQB,182,3.0,2
XY-GQB,184,1.0,1
XY-GQB,185,2.0,1
XY-GQB,186,9.0,2
XY-GQB,187,5.0,3
XY-GQB,188,4.0,1
XY-GQB,190,11.0,3
XY-GQB,193,5.0,1
XY-GQB,194,2.0,1
XY-GQB,195,5.0,2
XY-GQB,196,1.0,1
XY-GQB,197,5.0,3
XY-GQB,198,4.0,2
XY-GQB,199,9.0,2
XY-GQB,202,8.0,3
XY-GQB,203,3.0,1
XY-GQB,204,3.0,2
XY-GQB,205,4.0,2
XY-GQB,207,5.0,2
XY-GQB,208,5.0,1
XY-GQB,209,4.0,3
XY-GQB,211,4.0,2
XY-GQB,212,3.0,1
XY-GQB,213,4.0,2
XY-GQB,214,3.0,1
XY-GQB,215,7.0,2
XY-GQB,216,5.0,2
XY-GQB,218,5.0,2
XY-GQB,219,1.0,1
XY-GQB,220,5.0,1
XY-GQB,221,4.0,1
XY-GQB,222,2.0,2
XY-GQB,223,3.0,2
XY-GQB,224,4.0,1
XY-GQB,225,2.0,1
XY-GQB,226,8.0,3
XY-GQB,227,4.0,2
XY-GQB,228,5.0,1
XY-GQB,229,1.0,1
XY-GQB,231,7.0,2
XY-GQB,232,2.0,1
XY-GQB,233,1.0,1
XY-GQB,234,3.0,1
XY-GQB,235,3.0,2
XY-GQB,236,1.0,1
XY-GQB,237,2.0,1
XY-GQB,238,1.0,1
XY-GQB,239,1.0,1
XY-GQB,240,2.0,1
XY-GQB,241,10.0,4
XY-GQB,242,6.0,2
XY-GQB,243,4.0,1
XY-GQB,244,1.0,1
XY-GQB,245,3.0,1
XY-GQB,246,5.0,1
XY-GQB,248,3.0,1
XY-GQB,249,3.0,2
XY-GQB,250,2.0,1
XY-GQB,252,10.0,2
XY-GQB,254,5.0,1
XY-GQB,255,7.0,2
XY-GQB,256,4.0,1
XY-GQB,257,5.0,2
XY-GQB,260,9.0,3
XY-GQB,261,1.0,1
XY-GQB,262,2.0,1
XY-GQB,264,1.0,1
XY-GQB,266,4.0,1
XY-GQB,268,4.0,1
XY-GQB,269,5.0,2
XY-GQB,270,1.0,1
XY-GQB,271,5.0,1
XY-GQB,272,6.0,3
XY-GQB,273,2.0,1
XY-GQB,275,4.0,1
XY-GQB,276,2.0,1
XY-GQB,277,3.0,1
XY-GQB,278,5.0,2
XY-GQB,279,8.0,2
XY-GQB,280,1.0,1
XY-GQB,281,3.0,1
XY-GQB,282,3.0,1
XY-GQB,283,2.0,2
XY-GQB,284,6.0,2
XY-GQB,285,1.0,1
XY-GQB,286,4.0,2
XY-GQB,287,2.0,2
XY-GQB,289,3.0,1
XY-GQB,290,5.0,2
XY-GQB,291,2.0,1
XY-GQB,292,2.0,2
XY-GQB,294,1.0,1
XY-GQB,295,2.0,1
XY-GQB,296,5.0,2
XY-GQB,297,1.0,1
XY-GQB,298,1.0,1
XY-GQB,299,1.0,1
XY-GQB,300,1.0,1
XY-GQB,301,2.0,2
XY-GQB,303,2.0,1
XY-GQB,304,6.0,3
XY-GQB,305,2.0,2
XY-GQB,306,2.0,2
XY-GQB,307,4.0,2
XY-GQB,309,3.0,1
XY-GQB,310,5.0,1
XY-GQB,311,2.0,1
XY-GQB,312,6.0,2
XY-GQB,313,2.0,1
XY-GQB,314,2.0,2
XY-GQB,315,3.0,1
XY-GQB,316,6.0,2
XY-GQB,317,5.0,2
XY-GQB,318,6.0,3
XY-GQB,319,1.0,1
XY-GQB,320,5.0,1
XY-GQB,321,7.0,3
XY-GQB,323,5.0,2
XY-GQB,324,5.0,2
XY-GQB,325,1.0,1
XY-GQB,327,1.0,1
XY-GQB,329,3.0,1
XY-GQB,330,1.0,1
XY-GQB,332,3.0,1
XY-GQB,333,5.0,3
XY-GQB,334,2.0,2
XY-GQB,335,2.0,1
XY-GQB,337,9.0,2
XY-GQB,338,9.0,2
XY-GQB,339,10.0,2
XY-GQB,340,4.0,1
XY-GQB,341,4.0,2
XY-GQB,342,4.0,1
XY-GQB,344,3.0,2
XY-GQB,345,4.0,3
XY-GQB,346,4.0,1
XY-GQB,347,3.0,2
XY-GQB,349,1.0,1
XY-GQB,350,1.0,1
XY-GQB,352,5.0,1
XY-GQB,353,4.0,2
XY-GQB,354,7.0,3
XY-GQB,355,4.0,2
XY-GQB,357,1.0,1
XY-GQB,359,6.0,2
XY-GQB,360,2.0,1
XY-GQB,361,4.0,2
XY-GQB,362,4.0,2
XY-GQB,363,5.0,2
XY-GQB,364,5.0,2
XY-HGR,1,4.0,1
XY-HGR,2,1.0,1
XY-HGR,3,5.0,1
XY-HGR,4,3.0,1
XY-HGR,6,9.0,2
XY-HGR,9,5.0,1
XY-HGR,10,4.0,2
XY-HGR,11,2.0,1
XY-HGR,12,4.0,1
XY-HGR,14,8.0,3
XY-HGR,15,8.0,2
XY-HGR,16,3.0,1
XY-HGR,17,2.0,1
XY-HGR,18,2.0,2
XY-HGR,19,5.0,2
XY-HGR,20,5.0,2
XY-HGR,21,1.0,1
XY-HGR,22,5.0,1
XY-HGR,23,6.0,2
XY-HGR,24,3.0,3
XY-HGR,25,7.0,3
XY-HGR,26,2.0,1
XY-HGR,27,2.0,2
XY-HGR,28,4.0,2
XY-HGR,29,4.0,1
XY-HGR,30,3.0,1
XY-HGR,31,4.0,2
XY-HGR,32,5.0,2
XY-HGR,34,5.0,1
XY-HGR,35,5.0,2
XY-HGR,36,1.0,1
XY-HGR,37,4.0,1
XY-HGR,39,3.0,1
XY-HGR,40,1.0,1
XY-HGR,41,6.0,2
XY-HGR,42,4.0,2
XY-HGR,43,4.0,1
XY-HGR,44,7.0,3
XY-HGR,45,7.0,2
XY-HGR,46,1.0,1
XY-HGR,47,7.0,2
XY-HGR,48,1.0,1
XY-HGR,49,3.0,1
XY-HGR,50,1.0,1
XY-HGR,51,7.0,2
XY-HGR,52,2.0,1
XY-HGR,53,2.0,1
XY-HGR,54,9.0,3
XY-HGR,55,4.0,1
XY-HGR,56,2.0,1
XY-HGR,57,9.0,3
XY-HGR,58,3.0,2
XY-HGR,61,1.0,1
XY-HGR,62,3.0,1
XY-HGR,63,3.0,1
XY-HGR,64,4.0,2
XY-HGR,65,5.0,2
XY-HGR,66,3.0,1
XY-HGR,67,5.0,1
XY-HGR,68,6.0,2
XY-HGR,69,5.0,2
XY-HGR,70,3.0,2
XY-HGR,71,1.0,1
XY-HGR,73,1.0,1
XY-HGR,74,4.0,1
XY-HGR,75,1.0,1
XY-HGR,77,5.0,1
XY-HGR,78,5.0,2
XY-HGR,80,7.0,2
XY-HGR,81,5.0,1
XY-HGR,82,5.0,2
XY-HGR,83,3.0,2
XY-HGR,84,3.0,1
XY-HGR,86,2.0,1
XY-HGR,87,2.0,1
XY-HGR,88,1.0,1
XY-HGR,89,5.0,1
XY-HGR,90,4.0,1
XY-HGR,93,6.0,3
XY-HGR,94,3.0,1
XY-HGR,95,4.0,1
XY-HGR,96,2.0,1
XY-HGR,97,1.0,1
XY-HGR,98,8.0,2
XY-HGR,99,2.0,1
XY-HGR,100,1.0,1
XY-HGR,102,3.0,1
XY-HGR,103,4.0,3
XY-HGR,104,3.0,1
XY-HGR,106,3.0,2
XY-HGR,107,6.0,2
XY-HGR,108,6.0,2
XY-HGR,109,1.0,1
XY-HGR,110,12.0,4
XY-HGR,112,2.0,1
XY-HGR,113,5.0,1
XY-HGR,114,4.0,3
XY-HGR,115,6.0,2
XY-HGR,117,5.0,1
XY-HGR,118,2.0,1
XY-HGR,119,2.0,1
XY-HGR,120,2.0,1
XY-HGR,123,3.0,2
XY-HGR,125,3.0,1
XY-HGR,126,2.0,1
XY-HGR,127,6.0,2
XY-HGR,128,6.0,3
XY-HGR,129,1.0,1
XY-HGR,130,4.0,2
XY-HGR,131,4.0,1
XY-HGR,132,5.0,1
XY-HGR,133,2.0,2
XY-HGR,134,1.0,1
XY-HGR,136,1.0,1
XY-HGR,137,7.0,2
XY-HGR,138,3.0,1
XY-HGR,139,2.0,2
XY-HGR,141,1.0,1
XY-HGR,142,8.0,2
XY-HGR,144,3.0,1
XY-HGR,145,1.0,1
XY-HGR,146,11.0,3
XY-HGR,147,7.0,2
XY-HGR,148,1.0,1
XY-HGR,149,2.0,1
XY-HGR,150,2.0,1
XY-HGR,151,4.0,2
XY-HGR,153,1.0,1
XY-HGR,154,4.0,1
XY-HGR,155,7.0,4
XY-HGR,156,4.0,1
XY-HGR,157,4.0,1
XY-HGR,158,2.0,2
XY-HGR,159,4.0,1
XY-HGR,160,5.0,1
XY-HGR,161,6.0,5
XY-HGR,162,1.0,1
XY-HGR,164,3.0,1
XY-HGR,172,3.0,2
XY-HGR,173,6.0,3
XY-HGR,175,4.0,1
XY-HGR,176,8.0,3
XY-HGR,177,5.0,1
XY-HGR,178,4.0,1
XY-HGR,179,6.0,2
